year,date,time,week,roadteam,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,roadsecondhalf,roadtotal,awaylastfly,roadlast,roadnext,awaynextfly,hometeam,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homesecondhalf,hometotal,homenextfly,homenext,homelast,homelastfly,firstpoint,secondpoint,totalpoint,firstvalue,secondvalue,totalvalue,fgside,fglinetotal
1997,14-Feb,07:00PM,Fri,Houston,23,22,45,19,21,0,40,85,YES,2,0,NO,Seattle,24,29,53,27,25,0,52,105,YES,1,2,NO,98,92,190,99.03,92.43,191.46,-7,194.5
1997,14-Feb,07:00PM,Fri,Milwaukee,24,27,51,24,31,0,55,106,YES,2,0,YES,Toronto,33,16,49,29,24,0,53,102,NO,1,1,YES,100,108,208,101.03,108.43,209.46,-1.5,195
1997,14-Feb,07:00PM,Fri,Boston,30,19,49,29,28,0,57,106,NO,1,1,NO,Vancouver,32,22,54,29,26,0,55,109,NO,2,1,YES,103,112,215,104.03,112.43,216.46,1,211
1997,14-Feb,07:30PM,Fri,Detroit,30,22,52,27,30,0,57,109,YES,1,1,NO,Charlotte,21,24,45,27,31,0,58,103,NO,2,1,NO,97,115,212,98.03,115.43,213.46,-2,187.5
1997,14-Feb,06:30PM,Fri,Golden State,27,33,60,21,27,0,48,108,NO,0,1,NO,San Antonio,22,31,53,24,17,0,41,94,NO,0,1,NO,113,89,202,114.03,89.43,203.46,1.5,198
1997,14-Feb,07:30PM,Fri,New Jersey,26,24,50,27,30,0,57,107,NO,1,0,YES,Washington,31,27,58,34,33,0,67,125,YES,0,2,NO,108,124,232,109.03,124.43,233.46,-7,205
1997,14-Feb,08:00PM,Fri,Chicago,32,20,52,21,16,0,37,89,YES,2,1,YES,Atlanta,26,23,49,23,16,0,39,88,YES,0,1,NO,101,76,177,102.03,76.43,178.46,6.5,188
1997,15-Feb,04:00PM,Sat,Houston,29,26,55,22,28,0,50,105,NO,0,1,YES,Portland,17,25,42,38,29,0,67,109,NO,0,1,YES,97,117,214,98.03,117.43,215.46,-3.5,194
1997,15-Feb,05:00PM,Sat,Dallas,21,21,42,25,17,0,42,84,YES,1,1,NO,Utah,37,22,59,21,19,0,40,99,NO,2,1,NO,101,82,183,102.03,82.43,184.46,-16,199
1997,15-Feb,07:30PM,Sat,Philadelphia,20,32,52,24,23,0,47,99,NO,1,0,YES,Miami,29,34,63,38,24,0,62,125,YES,2,1,NO,115,109,224,116.03,109.43,225.46,-13.5,204.5
1997,15-Feb,07:30PM,Sat,Washington,23,17,40,24,22,0,46,86,YES,0,1,YES,New Jersey,25,22,47,27,33,0,60,107,YES,1,0,YES,87,106,193,88.03,106.43,194.46,4,206
1997,15-Feb,06:30PM,Sat,Atlanta,26,29,55,22,32,0,54,109,YES,0,1,NO,San Antonio,18,23,41,22,26,0,48,89,YES,2,0,NO,96,102,198,97.03,102.43,199.46,10,181
1997,15-Feb,07:00PM,Sat,Denver,18,21,39,22,26,0,48,87,YES,1,0,NO,Milwaukee,22,22,44,23,25,0,48,92,YES,1,0,YES,83,96,179,84.03,96.43,180.46,-5.5,206
1997,16-Feb,09:00AM,Sun,Seattle,23,27,50,19,33,0,52,102,YES,1,0,YES,LAL,26,18,44,31,16,0,47,91,NO,2,2,YES,94,99,193,95.03,99.43,194.46,-1,198
1997,16-Feb,12:30PM,Sun,Indiana,19,32,51,15,14,0,29,80,NO,2,0,YES,New York,13,24,37,17,35,0,52,89,NO,1,2,NO,88,81,169,89.03,81.43,170.46,-6,186
1997,16-Feb,12:30PM,Sun,Detroit,16,30,46,18,28,0,46,92,NO,1,2,YES,Toronto,29,17,46,21,22,0,43,89,YES,0,1,NO,92,89,181,93.03,89.43,182.46,5,191
1997,16-Feb,01:30PM,Sun,Phoenix,26,28,54,20,22,0,42,96,YES,1,1,NO,Minnesota,23,23,46,29,32,0,61,107,YES,1,1,NO,100,103,203,101.03,103.43,204.46,0,208
1997,16-Feb,03:30PM,Sun,Orlando,25,21,46,19,24,0,43,89,NO,1,0,NO,Chicago,27,31,58,21,31,0,52,110,NO,1,1,YES,104,95,199,105.03,95.43,200.46,-12,193.5
1997,16-Feb,03:00PM,Sun,Golden State,21,19,40,21,24,0,45,85,NO,1,2,YES,Sacramento,22,20,42,30,33,0,63,105,NO,1,2,NO,82,108,190,83.03,108.43,191.46,-4,208.5
1997,16-Feb,07:00PM,Sun,Denver,36,14,50,33,29,0,62,112,NO,0,1,NO,Philadelphia,23,23,46,21,30,0,51,97,NO,1,0,YES,96,113,209,97.03,113.43,210.46,0,213.5
1997,16-Feb,04:00PM,Sun,Boston,27,21,48,28,30,0,58,106,NO,1,0,NO,Portland,26,31,57,24,37,0,61,118,YES,2,0,NO,105,119,224,106.03,119.43,225.46,-9.5,217
1997,17-Feb,01:00PM,Mon,Milwaukee,23,22,45,24,24,0,48,93,YES,1,2,NO,Washington,20,34,54,18,23,0,41,95,YES,1,1,YES,99,89,188,100.03,89.43,189.46,-3,201
1997,17-Feb,05:00PM,Mon,New Jersey,22,23,45,23,33,0,56,101,YES,1,2,YES,Cleveland,31,21,52,26,30,0,56,108,YES,1,4,YES,97,112,209,98.03,112.43,210.46,-10.5,182
1997,17-Feb,06:00PM,Mon,Toronto,36,32,68,22,13,0,35,103,YES,0,1,NO,Indiana,29,20,49,28,28,0,56,105,YES,1,0,YES,117,91,208,118.03,91.43,209.46,-8,193
1997,17-Feb,07:00PM,Mon,Boston,29,25,54,26,28,0,54,108,NO,0,1,NO,Seattle,27,28,55,27,31,0,58,113,NO,3,0,YES,109,112,221,110.03,112.43,222.46,-16,216
1997,17-Feb,07:00PM,Mon,Dallas,31,30,61,15,24,0,39,100,NO,1,0,NO,Vancouver,22,29,51,17,27,0,44,95,NO,1,2,NO,112,83,195,113.03,83.43,196.46,0,194
1997,17-Feb,07:30PM,Mon,Orlando,30,34,64,17,29,0,46,110,NO,0,1,YES,Charlotte,30,34,64,32,28,0,60,124,NO,1,2,NO,128,106,234,129.03,106.43,235.46,-6,204
1997,17-Feb,06:30PM,Mon,Atlanta,27,20,47,25,26,0,51,98,NO,1,1,YES,Houston,29,34,63,35,29,0,64,127,NO,2,1,YES,110,115,225,111.03,115.43,226.46,-2.5,188
1997,18-Feb,04:00PM,Tue,San Antonio,24,22,46,28,31,0,59,105,YES,2,0,YES,Utah,25,35,60,23,30,0,53,113,NO,1,2,NO,106,112,218,107.03,112.43,219.46,-17.5,191.5
1997,18-Feb,06:30PM,Tue,Denver,27,27,54,25,44,0,69,123,NO,1,1,NO,Chicago,30,36,66,35,33,0,68,134,YES,2,1,NO,120,137,257,121.03,137.43,258.46,-16,204
1997,18-Feb,04:30PM,Tue,Dallas,19,13,32,23,14,0,37,69,NO,0,1,YES,LAC,23,18,41,21,25,0,46,87,YES,1,3,YES,73,83,156,74.03,83.43,157.46,0,0
1997,18-Feb,07:30PM,Tue,Phoenix,30,27,57,15,22,0,37,94,NO,1,0,NO,New York,22,25,47,25,23,0,48,95,YES,1,1,NO,104,85,189,105.03,85.43,190.46,-7.5,198
1997,18-Feb,07:30PM,Tue,Miami,29,24,53,26,32,0,58,111,YES,2,1,NO,Philadelphia,25,21,46,21,16,0,37,83,NO,1,1,NO,99,95,194,100.03,95.43,195.46,9,203
1997,18-Feb,04:30PM,Tue,Minnesota,23,16,39,22,23,0,45,84,YES,1,0,NO,Sacramento,29,30,59,15,21,0,36,95,NO,1,1,NO,98,81,179,99.03,81.43,180.46,-3,199
1997,19-Feb,07:00PM,Wed,Minnesota,21,17,38,30,16,0,46,84,NO,0,1,YES,Vancouver,17,23,40,7,26,0,33,73,YES,1,1,NO,78,79,157,79.03,79.43,158.46,6,195
1997,19-Feb,07:30PM,Wed,Indiana,26,17,43,16,28,0,44,87,YES,1,0,YES,Atlanta,33,22,55,21,24,0,45,100,NO,1,1,YES,98,89,187,99.03,89.43,188.46,-7,185
1997,19-Feb,07:30PM,Wed,Phoenix,25,37,62,31,22,0,53,115,NO,0,1,YES,Charlotte,27,41,68,18,37,0,55,123,NO,1,1,NO,130,108,238,131.03,108.43,239.46,-7.5,215.5
1997,19-Feb,07:30PM,Wed,Washington,25,13,38,26,21,0,47,85,YES,1,1,YES,Detroit,26,28,54,29,17,0,46,100,NO,1,2,YES,92,93,185,93.03,93.43,186.46,-9,187
1997,19-Feb,04:30PM,Wed,Boston,26,28,54,23,24,0,47,101,NO,1,0,NO,Golden State,30,28,58,25,29,0,54,112,YES,1,2,YES,112,101,213,113.03,101.43,214.46,-6.5,224.5
1997,19-Feb,04:30PM,Wed,Cleveland,13,34,47,19,37,0,56,103,YES,1,1,NO,LAL,20,25,45,24,15,0,39,84,NO,1,2,NO,92,95,187,93.03,95.43,188.46,-2.5,178
1997,19-Feb,06:30PM,Wed,Toronto,28,33,61,37,27,0,64,125,NO,1,0,NO,San Antonio,20,25,45,30,17,0,47,92,NO,1,0,YES,106,111,217,107.03,111.43,218.46,3.5,198.5
1997,19-Feb,08:00PM,Wed,Portland,17,22,39,26,19,0,45,84,YES,2,1,NO,Orlando,27,21,48,25,22,0,47,95,NO,1,1,YES,87,92,179,88.03,92.43,180.46,0,0
1997,20-Feb,05:00PM,Thu,Boston,24,26,50,27,28,0,55,105,NO,0,2,NO,Utah,35,29,64,28,30,0,58,122,NO,2,1,NO,114,113,227,115.03,113.43,228.46,-16,217
1997,20-Feb,06:30PM,Thu,Milwaukee,32,26,58,19,24,0,43,101,NO,2,0,NO,Dallas,28,15,43,27,29,0,56,99,NO,1,1,YES,101,99,200,102.03,99.43,201.46,0,0
1997,20-Feb,06:30PM,Thu,Toronto,25,13,38,30,29,0,59,97,NO,0,1,NO,Houston,21,26,47,30,30,0,60,107,YES,0,2,NO,85,119,204,86.03,119.43,205.46,-10.5,207.5
1997,20-Feb,07:30PM,Thu,Denver,14,19,33,21,14,0,35,68,NO,1,0,NO,Indiana,25,19,44,15,33,0,48,92,NO,2,0,YES,77,83,160,78.03,83.43,161.46,-6.5,202
1997,20-Feb,07:30PM,Thu,Miami,22,23,45,28,19,0,47,92,NO,1,0,YES,New Jersey,19,25,44,26,17,0,43,87,YES,0,2,YES,89,90,179,90.03,90.43,180.46,0,0
1997,20-Feb,07:30PM,Thu,LAC,27,20,47,21,16,0,37,84,YES,1,0,NO,Philadelphia,22,26,48,29,24,0,53,101,NO,1,1,NO,95,90,185,96.03,90.43,186.46,2.5,209.5
1997,20-Feb,04:30PM,Thu,New York,28,26,54,23,32,0,55,109,YES,1,0,NO,Sacramento,26,23,49,10,28,0,38,87,YES,4,1,NO,103,93,196,104.03,93.43,197.46,4.5,187
1997,21-Feb,06:00PM,Fri,Golden State,18,16,34,20,28,0,48,82,YES,1,0,NO,Minnesota,26,26,52,25,24,0,49,101,YES,4,1,YES,86,97,183,87.03,97.43,184.46,-5,203
1997,21-Feb,04:00PM,Fri,Cleveland,28,23,51,11,26,0,37,88,NO,1,1,NO,Phoenix,24,19,43,19,32,0,51,94,NO,1,1,YES,94,88,182,95.03,88.43,183.46,-3,185.5
1997,21-Feb,07:00PM,Fri,New York,17,18,35,18,11,0,29,64,NO,0,1,NO,Seattle,19,29,48,16,20,0,36,84,YES,1,3,NO,83,65,148,84.03,65.43,149.46,-7,187
1997,21-Feb,07:30PM,Fri,Houston,21,23,44,17,13,0,30,74,YES,0,1,YES,Atlanta,29,15,44,20,12,0,32,76,NO,0,1,NO,88,62,150,89.03,62.43,151.46,-7.5,195
1997,21-Feb,07:30PM,Fri,LAC,27,22,49,24,23,0,47,96,NO,0,1,NO,Charlotte,26,21,47,41,26,0,67,114,YES,0,1,NO,96,114,210,97.03,114.43,211.46,-10,207.5
1997,21-Feb,07:30PM,Fri,New Jersey,20,15,35,19,30,0,49,84,YES,0,1,YES,Detroit,19,26,45,22,31,0,53,98,YES,1,1,NO,80,102,182,81.03,102.43,183.46,-12,188
1997,21-Feb,04:30PM,Fri,Vancouver,19,26,45,25,21,0,46,91,YES,1,1,YES,LAL,29,13,42,30,27,0,57,99,NO,1,1,NO,87,103,190,88.03,103.43,191.46,-12.5,198
1997,21-Feb,07:30PM,Fri,Portland,30,20,50,30,34,0,64,114,NO,1,0,NO,Miami,31,19,50,32,28,0,60,110,NO,1,0,YES,100,124,224,101.03,124.43,225.46,-7,193
1997,21-Feb,07:30PM,Fri,Denver,19,30,49,22,15,0,37,86,NO,0,1,NO,Orlando,24,23,47,21,31,0,52,99,YES,1,1,NO,96,89,185,97.03,89.43,186.46,-12,204
1997,21-Feb,06:30PM,Fri,Milwaukee,24,12,36,25,32,0,57,93,NO,0,1,YES,San Antonio,25,22,47,25,26,0,51,98,YES,1,1,NO,83,108,191,84.03,108.43,192.46,6,193
1997,21-Feb,08:00PM,Fri,Chicago,30,30,60,19,24,0,43,103,YES,2,0,YES,Washington,25,24,49,19,31,0,50,99,NO,1,1,YES,109,93,202,110.03,93.43,203.46,10.5,202.5
1997,22-Feb,07:30PM,Sat,Charlotte,20,26,46,31,16,0,47,93,YES,0,1,NO,Atlanta,26,19,45,23,24,0,47,92,NO,1,0,NO,91,94,185,92.03,94.43,186.46,-6.5,192
1997,22-Feb,06:30PM,Sat,Golden State,21,28,49,22,16,0,38,87,NO,0,1,NO,Chicago,34,27,61,29,30,0,59,120,NO,1,0,YES,110,97,207,111.03,97.43,208.46,-16.5,204
1997,22-Feb,06:30PM,Sat,Toronto,21,32,53,16,30,0,46,99,NO,1,2,NO,Dallas,29,19,48,15,29,0,44,92,YES,0,1,NO,101,90,191,102.03,90.43,192.46,4.5,196.5
1997,22-Feb,07:30PM,Sat,Portland,16,30,46,20,14,0,34,80,NO,0,1,NO,Philadelphia,27,30,57,19,21,0,40,97,YES,2,1,NO,103,74,177,104.03,74.43,178.46,5,209
1997,23-Feb,11:00AM,Sun,San Antonio,24,17,41,22,22,0,44,85,YES,1,0,YES,Houston,26,26,52,21,22,0,43,95,NO,1,1,YES,93,87,180,94.03,87.43,181.46,-13,198
1997,23-Feb,12:00PM,Sun,Cleveland,19,20,39,22,30,0,52,91,NO,1,1,YES,Vancouver,19,28,47,22,15,0,37,84,NO,2,1,YES,86,89,175,87.03,89.43,176.46,10.5,173.5
1997,23-Feb,09:30AM,Sun,New York,20,28,48,25,30,24,55,103,NO,1,1,NO,LAL,18,21,39,24,40,18,64,103,YES,1,1,NO,87,119,206,88.03,119.43,207.46,2.5,186
1997,23-Feb,12:00PM,Sun,LAC,27,24,51,22,26,0,48,99,NO,1,1,YES,Milwaukee,35,20,55,18,13,0,31,86,NO,2,1,YES,106,79,185,107.03,79.43,186.46,-7,194
1997,23-Feb,01:00PM,Sun,Boston,30,17,47,20,26,0,46,93,NO,2,2,YES,New Jersey,23,27,50,28,31,0,59,109,NO,1,1,YES,97,105,202,98.03,105.43,203.46,-4.5,219
1997,23-Feb,01:00PM,Sun,Detroit,18,22,40,26,19,0,45,85,YES,1,0,NO,Washington,17,22,39,15,25,0,40,79,NO,1,1,NO,79,85,164,80.03,85.43,165.46,2,187
1997,23-Feb,11:30AM,Sun,Seattle,24,19,43,18,17,11,35,78,YES,1,1,NO,Utah,16,25,41,22,15,9,37,78,NO,1,2,NO,84,72,156,85.03,72.43,157.46,-3.5,192.5
1997,23-Feb,06:00PM,Sun,Orlando,31,14,45,29,25,0,54,99,YES,1,0,YES,Indiana,25,24,49,15,26,0,41,90,YES,1,2,NO,94,95,189,95.03,95.43,190.46,-4.5,190.5
1997,23-Feb,06:00PM,Sun,Denver,21,19,40,33,13,0,46,86,NO,1,1,YES,Miami,21,28,49,19,27,0,46,95,YES,2,1,NO,89,92,181,90.03,92.43,182.46,-8.5,0
1997,23-Feb,04:00PM,Sun,Dallas,20,25,45,17,26,0,43,88,YES,0,1,YES,Phoenix,21,31,52,23,11,0,34,86,NO,2,1,NO,97,77,174,98.03,77.43,175.46,-14,202
1997,24-Feb,07:30PM,Mon,Golden State,22,27,49,31,20,0,51,100,NO,1,1,NO,Atlanta,35,25,60,23,23,0,46,106,YES,1,1,NO,109,97,206,110.03,97.43,207.46,-12,195
1997,24-Feb,06:30PM,Mon,Portland,26,23,49,18,22,0,40,89,NO,1,1,YES,Chicago,32,35,67,28,21,0,49,116,YES,2,1,NO,116,89,205,117.03,89.43,206.46,-12,200
1997,24-Feb,07:30PM,Mon,Detroit,23,16,39,25,20,0,45,84,NO,0,1,YES,Orlando,28,28,56,24,13,0,37,93,NO,1,0,YES,95,82,177,96.03,82.43,178.46,1,183
1997,24-Feb,06:30PM,Mon,Charlotte,33,18,51,18,27,0,45,96,NO,1,0,NO,San Antonio,19,20,39,19,26,0,45,84,NO,1,0,YES,90,90,180,91.03,90.43,181.46,8.5,0
1997,25-Feb,05:00PM,Tue,Toronto,34,30,64,24,24,12,48,112,NO,2,1,NO,Denver,29,30,59,25,28,10,53,112,NO,2,1,YES,123,101,224,124.03,101.43,225.46,0,204
1997,25-Feb,06:00PM,Tue,LAL,21,22,43,22,31,0,53,96,YES,1,1,NO,Houston,36,24,60,17,23,0,40,100,NO,1,1,NO,103,93,196,104.03,93.43,197.46,-7.5,199
1997,25-Feb,05:00PM,Tue,New York,21,26,47,24,28,0,52,99,NO,1,0,NO,Utah,21,29,50,29,31,0,60,110,NO,1,1,NO,97,112,209,98.03,112.43,210.46,-7,187
1997,25-Feb,07:30PM,Tue,Seattle,15,22,37,16,19,0,35,72,NO,1,0,NO,Cleveland,18,17,35,15,16,0,31,66,NO,1,1,YES,72,66,138,73.03,66.43,139.46,3,176
1997,25-Feb,06:30PM,Tue,Charlotte,16,19,35,28,21,0,49,84,NO,0,1,NO,Dallas,19,15,34,26,26,0,52,86,NO,1,1,YES,69,101,170,70.03,101.43,171.46,7.5,0
1997,25-Feb,04:30PM,Tue,Philadelphia,19,20,39,18,36,0,54,93,YES,2,0,NO,LAC,28,17,45,27,26,0,53,98,YES,0,1,YES,84,107,191,85.03,107.43,192.46,-5.5,205
1997,25-Feb,07:30PM,Tue,Sacramento,22,30,52,26,12,0,38,90,YES,4,0,NO,New Jersey,28,28,56,23,18,0,41,97,NO,2,1,NO,108,79,187,109.03,79.43,188.46,0,0
1997,25-Feb,07:30PM,Tue,Indiana,19,18,37,21,29,0,50,87,YES,1,0,YES,Washington,27,31,58,25,25,0,50,108,NO,1,1,NO,95,100,195,96.03,100.43,196.46,-3.5,193
1997,26-Feb,07:00PM,Wed,Sacramento,25,23,48,34,29,0,63,111,NO,0,1,NO,Boston,29,21,50,21,34,0,55,105,NO,1,2,YES,98,118,216,99.03,118.43,217.46,0,214
1997,26-Feb,04:00PM,Wed,Philadelphia,21,27,48,27,29,0,56,104,NO,0,1,NO,Phoenix,30,23,53,30,28,0,58,111,YES,3,2,NO,101,114,215,102.03,114.43,216.46,-10,212
1997,26-Feb,04:00PM,Wed,New York,20,33,53,5,31,7,36,89,NO,0,1,NO,Portland,24,22,46,27,16,6,43,89,NO,1,1,YES,99,79,178,100.03,79.43,179.46,0,0
1997,26-Feb,07:00PM,Wed,LAC,18,23,41,14,28,0,42,83,YES,0,1,YES,Vancouver,18,14,32,26,22,0,48,80,NO,1,2,NO,73,90,163,74.03,90.43,164.46,3.5,186.5
1997,26-Feb,07:30PM,Wed,Golden State,14,20,34,25,25,0,50,84,NO,1,1,NO,Detroit,27,33,60,22,35,0,57,117,YES,1,1,YES,94,107,201,95.03,107.43,202.46,-13,190
1997,26-Feb,06:30PM,Wed,Atlanta,24,15,39,19,21,0,40,79,YES,1,1,YES,Milwaukee,23,24,47,8,17,0,25,72,YES,1,2,NO,86,65,151,87.03,65.43,152.46,4,183
1997,26-Feb,07:30PM,Wed,Miami,17,21,38,22,26,0,48,86,YES,2,1,YES,Orlando,18,27,45,27,26,0,53,98,NO,1,1,NO,83,101,184,84.03,101.43,185.46,-5,187.5
1997,26-Feb,06:30PM,Wed,Minnesota,24,27,51,29,28,0,57,108,YES,4,0,NO,San Antonio,26,17,43,19,27,0,46,89,YES,1,1,NO,94,103,197,95.03,103.43,198.46,5.5,187
1997,26-Feb,08:00PM,Wed,Seattle,21,25,46,19,13,0,32,78,NO,0,1,NO,Indiana,20,30,50,20,22,0,42,92,NO,1,0,YES,96,74,170,97.03,74.43,171.46,4.5,182
1997,27-Feb,05:00PM,Thu,Toronto,27,23,50,28,36,0,64,114,NO,1,0,NO,Utah,36,29,65,28,25,0,53,118,YES,0,1,NO,115,117,232,116.03,117.43,233.46,-13,204
1997,27-Feb,07:30PM,Thu,Chicago,14,18,32,20,18,0,38,70,YES,2,0,YES,Cleveland,21,20,41,21,11,0,32,73,NO,1,1,NO,73,70,143,74.03,70.43,144.46,9.5,179
1997,27-Feb,06:30PM,Thu,Minnesota,27,22,49,13,30,15,43,92,NO,0,2,YES,Dallas,22,17,39,33,20,13,53,92,YES,1,1,NO,88,96,184,89.03,96.43,185.46,4,184
1997,27-Feb,06:30PM,Thu,Charlotte,30,25,55,32,19,0,51,106,NO,1,2,NO,Houston,33,26,59,19,17,0,36,95,NO,1,1,NO,114,87,201,115.03,87.43,202.46,-4.5,203
1997,27-Feb,07:30PM,Thu,LAL,36,28,64,33,25,0,58,122,NO,1,0,NO,Washington,30,34,64,27,16,0,43,107,NO,1,1,NO,128,101,229,129.03,101.43,230.46,-5,204
1997,28-Feb,07:00PM,Fri,Detroit,25,20,45,24,15,22,39,84,YES,1,1,YES,Boston,14,28,42,26,16,16,42,84,YES,0,1,NO,87,81,168,88.03,81.43,169.46,9.5,199
1997,28-Feb,05:00PM,Fri,New York,29,27,56,24,15,17,39,95,NO,1,1,YES,Denver,36,18,54,20,21,13,41,95,NO,1,2,NO,110,80,190,111.03,80.43,191.46,5.5,198.5
1997,28-Feb,04:00PM,Fri,Utah,24,29,53,22,30,0,52,105,YES,0,1,NO,Portland,30,34,64,27,24,0,51,115,NO,1,1,NO,117,103,220,118.03,103.43,221.46,-2,194.5
1997,28-Feb,07:00PM,Fri,Philadelphia,25,27,52,29,23,0,52,104,NO,1,1,NO,Vancouver,22,34,56,25,19,0,44,100,NO,1,1,NO,108,96,204,109.03,96.43,205.46,3.5,199
1997,28-Feb,07:30PM,Fri,LAL,15,28,43,19,13,0,32,75,NO,0,1,NO,Atlanta,21,23,44,27,15,0,42,86,YES,1,1,YES,87,74,161,88.03,74.43,162.46,-8.5,191
1997,28-Feb,06:30PM,Fri,Sacramento,22,20,42,40,26,0,66,108,NO,1,0,NO,Chicago,32,40,72,31,23,0,54,126,NO,2,0,YES,114,120,234,115.03,120.43,235.46,-14.5,201
1997,28-Feb,07:30PM,Fri,Milwaukee,22,23,45,19,21,0,40,85,YES,1,0,YES,Indiana,29,23,52,23,29,0,52,104,NO,1,1,NO,97,92,189,98.03,92.43,190.46,-6,183.5
1997,28-Feb,04:30PM,Fri,Toronto,18,30,48,24,20,0,44,92,NO,0,2,YES,LAC,30,18,48,30,16,0,46,94,YES,1,1,YES,96,90,186,97.03,90.43,187.46,-4,206
1997,28-Feb,07:30PM,Fri,Golden State,30,35,65,28,24,0,52,117,NO,1,0,NO,New Jersey,34,22,56,19,33,0,52,108,YES,2,2,NO,121,104,225,122.03,104.43,226.46,-3.5,206.5
1997,28-Feb,07:30PM,Fri,San Antonio,20,16,36,19,18,0,37,73,YES,1,1,NO,Orlando,22,24,46,20,28,0,48,94,NO,1,1,NO,82,85,167,83.03,85.43,168.46,-13.5,187
1997,28-Feb,08:00PM,Fri,Seattle,29,24,53,20,23,0,43,96,NO,1,1,NO,Miami,25,22,47,30,18,0,48,95,NO,1,1,YES,100,91,191,101.03,91.43,192.46,3,181
1997,1-Mar,06:30PM,Sat,Dallas,31,17,48,14,18,0,32,80,YES,1,0,YES,Houston,24,21,45,19,25,0,44,89,YES,2,1,NO,93,76,169,94.03,76.43,170.46,-11.5,190.5
1997,1-Mar,07:30PM,Sat,Golden State,32,20,52,23,33,0,56,108,NO,0,1,YES,Washington,34,29,63,33,22,0,55,118,YES,2,1,NO,115,111,226,116.03,111.43,227.46,-10,212
1997,1-Mar,07:30PM,Sat,Boston,14,25,39,19,23,0,42,81,YES,0,1,NO,Cleveland,22,22,44,28,27,0,55,99,YES,0,1,NO,83,97,180,84.03,97.43,181.46,-11.5,189.5
1997,1-Mar,07:00PM,Sat,Sacramento,27,20,47,24,32,0,56,103,NO,0,1,YES,Milwaukee,24,33,57,13,22,0,35,92,YES,1,0,YES,104,91,195,105.03,91.43,196.46,-5.5,192
1997,2-Mar,12:00PM,Sun,Utah,25,21,46,20,27,0,47,93,NO,1,0,NO,Vancouver,21,13,34,29,23,0,52,86,NO,3,1,NO,80,99,179,81.03,99.43,180.46,12,193
1997,2-Mar,01:00PM,Sun,LAL,22,20,42,24,19,0,43,85,NO,1,1,NO,Indiana,26,27,53,25,23,0,48,101,NO,1,1,NO,95,91,186,96.03,91.43,187.46,-4.5,189
1997,2-Mar,01:30PM,Sun,Charlotte,29,26,55,23,30,0,53,108,NO,2,1,YES,Minnesota,31,19,50,21,25,0,46,96,NO,2,2,YES,105,99,204,106.03,99.43,205.46,1,197.5
1997,2-Mar,03:30PM,Sun,San Antonio,22,16,38,17,17,0,34,72,NO,1,1,NO,Miami,15,27,42,24,13,0,37,79,YES,1,1,NO,80,71,151,81.03,71.43,152.46,-12,185
1997,2-Mar,03:30PM,Sun,Seattle,25,29,54,27,28,0,55,109,NO,1,1,YES,Orlando,30,23,53,27,21,0,48,101,YES,1,1,NO,107,103,210,108.03,103.43,211.46,-2.5,183
1997,2-Mar,06:00PM,Sun,Phoenix,22,23,45,22,30,12,52,97,YES,3,2,YES,Dallas,29,33,62,23,12,11,35,97,NO,1,0,YES,107,87,194,108.03,87.43,195.46,6,197
1997,2-Mar,05:00PM,Sun,LAC,35,24,59,17,19,12,36,95,YES,1,1,YES,Denver,26,21,47,25,23,14,48,95,YES,2,1,NO,106,84,190,107.03,84.43,191.46,-3,205.5
1997,2-Mar,07:00PM,Sun,Atlanta,20,20,40,21,14,0,35,75,YES,1,1,YES,Detroit,21,20,41,19,22,0,41,82,NO,1,1,YES,81,76,157,82.03,76.43,158.46,-4.5,173
1997,2-Mar,04:00PM,Sun,Philadelphia,23,13,36,20,39,0,59,95,NO,1,1,YES,Portland,29,14,43,35,34,0,69,112,NO,1,1,NO,79,128,207,80.03,128.43,208.46,-10.5,208
1997,2-Mar,07:30PM,Sun,Cleveland,20,16,36,23,23,0,46,82,YES,0,1,NO,New York,22,25,47,19,24,0,43,90,NO,1,1,YES,83,89,172,84.03,89.43,173.46,-6,167
1997,3-Mar,04:00PM,Mon,Boston,34,27,61,16,30,0,46,107,NO,1,0,NO,Toronto,28,20,48,24,31,0,55,103,NO,1,2,YES,109,101,210,110.03,101.43,211.46,-7.5,221
1997,3-Mar,06:30PM,Mon,Milwaukee,25,21,46,17,27,0,44,90,YES,1,0,NO,Chicago,29,24,53,33,22,0,55,108,NO,1,2,NO,99,99,198,100.03,99.43,199.46,-14.5,200
1997,3-Mar,04:30PM,Mon,Utah,26,24,50,29,32,0,61,111,NO,0,1,YES,Golden State,18,26,44,20,40,0,60,104,NO,1,1,YES,94,121,215,95.03,121.43,216.46,6,208
1997,3-Mar,04:30PM,Mon,New Jersey,20,24,44,19,32,0,51,95,YES,2,0,NO,Sacramento,24,31,55,29,24,0,53,108,NO,1,1,YES,99,104,203,100.03,104.43,204.46,-8,204
1997,4-Mar,05:00PM,Tue,Orlando,16,25,41,32,28,0,60,101,YES,1,1,NO,Seattle,21,27,48,16,25,0,41,89,NO,2,1,YES,89,101,190,90.03,101.43,191.46,-5.5,188
1997,4-Mar,04:00PM,Tue,New Jersey,36,31,67,36,15,0,51,118,NO,0,1,NO,Portland,39,30,69,21,33,0,54,123,YES,0,1,NO,136,105,241,137.03,105.43,242.46,-12.5,204
