year,date,time,week,roadlast,roadnext,roadteam,roadmore,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,homenext,homenextfly,homelast,homelastfly,hometeam,homemore,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homediff,roadtotal,hometotal,total,firstpoint,secondpoint,totalpoint,firstlinetotal,secondlinetotal,fglinetotal,firstside,secondside,fgside,awaylastfly,awaynextfly,away_win_rank,away_ppg_rank,away_oppppg_rank,home_win_rank,home_ppg_rank,home_oppppg_rank,hometeamlastgame,roadteamlastgame,pace,away_ortg,home_ortg,away_last_home,away_next_home,offset_one,offset_two,firstvalue,secondvalue,totalvalue,first_half_bigger,second_half_bigger,fullgame_bigger
2018,3-Nov,07:30PM,Sat,3,1,Miami,EASTERN,31,37,68,25,25,0,2,YES,1,NO,Atlanta,EASTERN,41,33,74,28,21,0,6,118,123,241,142,99,241,115,112,225.5,2.5,5,5.5,NO,NO,23,13,12,22,18,3,NO,NO,100,118,123,4,3,-12,-11.13,130,87.87,217.87,HOME,HOME,HOME
2018,3-Nov,07:00PM,Sat,0,1,Houston,CENTRAL,27,27,54,21,21,0,1,YES,0,NO,Chicago,CENTRAL,28,28,56,7,25,0,2,96,88,184,110,74,184,113.5,0,223,4,0,8,NO,NO,24,25,13,25,24,10,NO,NO,96.6,99.4,91.1,3,7,-12,-11.13,98,62.87,160.87,HOME,AWAY,0
2018,3-Nov,07:30PM,Sat,1,1,New Orleans,CENTRAL,17,22,39,29,27,0,0,NO,2,YES,San Antonio,CENTRAL,24,34,58,29,22,0,19,95,109,204,97,107,204,116.5,0,227,-1,0,-2,NO,NO,17,4,2,10,11,19,NO,NO,100.2,94.8,108.8,6,3,-12,-11.13,85,95.87,180.87,HOME,AWAY,HOME
2018,3-Nov,07:00PM,Sat,0,1,Utah,MOUNTAIN,25,21,46,27,15,0,1,NO,1,YES,Denver,MOUNTAIN,25,22,47,21,35,0,1,88,103,191,93,98,191,101.5,0,210,-2.5,0,-4.5,YES,YES,15,19,23,3,16,28,NO,NO,95.2,92.4,108.2,0,1,-12,-11.13,81,86.87,167.87,AWAY,HOME,HOME
2018,3-Nov,07:00PM,Sat,2,0,LAL,PACIFIC,28,28,56,32,26,0,0,NO,1,NO,Portland,PACIFIC,29,28,57,16,37,0,1,114,110,224,113,111,224,123.5,0,237,-1.5,0,-3.5,YES,YES,16,3,4,9,6,17,NO,NO,107.8,105.8,102,2,0,-12,-11.13,101,99.87,200.87,AWAY,AWAY,AWAY
2018,4-Nov,02:30PM,Sun,2,2,Sacramento,PACIFIC,30,20,50,32,27,0,1,YES,2,YES,Milwaukee,CENTRAL,39,33,72,36,36,0,22,109,144,253,122,131,253,120.5,113.5,234.5,-6.5,1,-10,NO,YES,8,5,5,3,2,26,NO,NO,109.6,99.5,131.4,8,2,-12,-11.13,110,119.87,229.87,HOME,HOME,HOME
2018,4-Nov,06:00PM,Sun,0,2,Philadelphia,EASTERN,21,26,47,28,22,0,1,YES,1,NO,Brooklyn,EASTERN,18,33,51,41,30,0,4,97,122,219,98,121,219,114.5,110,222.5,1.5,5.5,4,YES,NO,7,13,11,14,19,17,NO,NO,101.2,95.9,120.6,0,4,-12,-11.13,86,109.87,195.87,HOME,HOME,HOME
2018,4-Nov,06:00PM,Sun,1,0,New York,EASTERN,17,33,50,28,17,0,1,YES,1,NO,Washington,EASTERN,24,34,58,23,27,0,8,95,108,203,108,95,203,115,110,223.5,-4,-1.5,-6.5,NO,YES,21,26,21,27,15,1,NO,NO,97.9,97.1,110.3,3,0,-12,-11.13,96,83.87,179.87,HOME,HOME,HOME
2018,4-Nov,06:00PM,Sun,1,0,Orlando,EASTERN,36,27,63,28,26,0,2,YES,0,NO,San Antonio,CENTRAL,26,28,54,20,36,0,-9,117,110,227,117,110,227,105,104,207,-4,-8,-7.5,YES,YES,23,30,15,9,10,16,NO,NO,95.2,122.9,115.5,1,0,-12,-11.13,105,98.87,203.87,AWAY,AWAY,AWAY
2018,4-Nov,05:00PM,Sun,1,0,Memphis,CENTRAL,28,28,56,25,19,0,1,NO,1,NO,Phoenix,PACIFIC,21,31,52,25,25,0,-4,100,102,202,108,94,202,107,103.5,211,1.5,1.5,4,NO,NO,13,27,29,28,29,10,NO,NO,91.6,109.2,111.3,4,2,-12,-11.13,96,82.87,178.87,AWAY,HOME,HOME
2018,4-Nov,06:00PM,Sun,1,0,Minnesota,CENTRAL,27,18,45,19,17,0,1,NO,0,NO,Portland,PACIFIC,30,31,61,31,19,0,16,81,111,192,106,86,192,116.5,110.5,228,-3.5,1,-6,NO,NO,15,16,7,6,6,24,NO,NO,96,84.4,115.6,3,7,-12,-11.13,94,74.87,168.87,HOME,HOME,HOME
2018,4-Nov,06:30PM,Sun,1,0,Toronto,EASTERN,42,29,71,30,20,0,2,NO,0,YES,LAL,PACIFIC,17,32,49,31,27,0,-22,121,107,228,120,108,228,122.5,114.5,234,-1,-7.5,-2,NO,NO,2,7,25,16,3,4,NO,NO,103,117.5,103.9,4,5,-12,-11.13,108,96.87,204.87,AWAY,HOME,AWAY
2018,5-Nov,07:00PM,Mon,1,1,Miami,EASTERN,28,25,53,34,18,15,1,YES,1,YES,Detroit,EASTERN,27,26,53,27,25,10,0,120,115,235,106,104,210,112,109,219.5,-2,-2.5,-3,NO,YES,21,11,13,22,19,11,NO,NO,103.8,104.7,100.3,6,1,-12,-11.13,94,92.87,186.87,AWAY,AWAY,AWAY
2018,5-Nov,07:00PM,Mon,1,2,Houston,CENTRAL,29,24,53,16,29,0,1,NO,1,NO,Indiana,EASTERN,22,33,55,20,19,0,2,98,94,192,108,84,192,110,104.5,215.5,0,0,-1,NO,NO,23,26,20,5,24,28,NO,NO,93.3,105,100.7,5,5,-12,-11.13,96,72.87,168.87,HOME,AWAY,AWAY
2018,5-Nov,07:00PM,Mon,1,1,Cleveland,EASTERN,21,26,47,32,21,0,1,NO,0,YES,Orlando,EASTERN,30,28,58,12,32,0,11,100,102,202,105,97,202,109.5,104.5,214.5,-1.5,1,-3.5,NO,YES,30,25,8,17,30,17,NO,NO,95.2,105.1,107.2,3,1,-12,-11.13,93,85.87,178.87,HOME,AWAY,AWAY
2018,5-Nov,07:30PM,Mon,1,1,Chicago,CENTRAL,24,23,47,31,24,14,1,YES,0,YES,New York,EASTERN,21,26,47,25,30,13,0,116,115,231,94,110,204,103,110,213,-1.5,-1.5,-2.5,YES,NO,24,22,9,25,23,19,NO,NO,92.5,103.7,102.8,1,4,-12,-11.13,82,98.87,180.87,AWAY,AWAY,AWAY
2018,5-Nov,07:00PM,Mon,1,1,New Orleans,CENTRAL,28,35,63,23,30,0,1,YES,2,YES,Oklahoma City,CENTRAL,36,26,62,38,22,0,-1,116,122,238,125,113,238,120,116,235.5,-2.5,-2.5,-3.5,NO,YES,20,5,1,13,12,15,NO,NO,105.4,110,115.7,8,1,-12,-11.13,113,101.87,214.87,AWAY,HOME,HOME
2018,5-Nov,07:00PM,Mon,1,2,Boston,EASTERN,34,22,56,25,26,0,1,YES,1,NO,Denver,MOUNTAIN,19,35,54,34,27,0,-2,107,115,222,110,112,222,102,109,210.5,-0.5,0,-1.5,NO,NO,8,27,30,3,13,27,NO,NO,96.7,110.7,119,3,8,-12,-11.13,98,100.87,198.87,AWAY,HOME,HOME
2018,5-Nov,07:00PM,Mon,0,1,Toronto,EASTERN,30,35,65,29,30,0,1,NO,1,YES,Utah,MOUNTAIN,31,23,54,18,39,0,-11,124,111,235,119,116,235,110,104,214,-2,-5,-3.5,NO,NO,2,6,24,18,21,18,NO,NO,99.6,124.5,111.4,5,4,-12,-11.13,107,104.87,211.87,AWAY,AWAY,AWAY
2018,5-Nov,07:30PM,Mon,0,1,Memphis,CENTRAL,31,27,58,15,28,0,2,NO,2,NO,Golden State,PACIFIC,29,29,58,34,25,0,0,101,117,218,116,102,218,112.5,110.5,221.5,-8,-9.5,-14,NO,YES,14,28,29,1,1,22,NO,NO,95,106.3,123.2,5,1,-12,-11.13,104,90.87,194.87,AWAY,HOME,HOME
2018,5-Nov,07:30PM,Mon,0,1,Minnesota,CENTRAL,33,26,59,25,25,0,2,YES,2,YES,LAC,PACIFIC,31,32,63,29,28,0,4,109,120,229,122,107,229,119,115.5,233,-2.5,-1.5,-5.5,NO,NO,15,18,6,9,8,21,NO,NO,96.1,113.5,124.9,4,6,-12,-11.13,110,95.87,205.87,HOME,HOME,HOME
2018,6-Nov,07:00PM,Tue,2,0,Atlanta,EASTERN,25,29,54,23,25,0,2,YES,2,NO,Charlotte,EASTERN,23,28,51,30,32,0,-3,102,113,215,105,110,215,117.5,113.5,232.5,-6.5,-9,-11.5,YES,YES,26,19,4,8,9,24,NO,NO,108,94.5,104.6,2,0,-12,-11.13,93,98.87,191.87,AWAY,HOME,AWAY
2018,6-Nov,07:30PM,Tue,1,2,Washington,EASTERN,24,25,49,29,22,0,0,YES,3,NO,Dallas,CENTRAL,35,35,70,17,32,0,21,100,119,219,119,100,219,116.5,109.5,227.5,0.5,7,2,YES,NO,28,17,2,27,15,8,NO,NO,98.2,101.8,121.2,1,5,-12,-11.13,107,88.87,195.87,HOME,HOME,HOME
2018,6-Nov,06:00PM,Tue,1,2,Brooklyn,EASTERN,24,28,52,24,28,0,1,NO,1,NO,Phoenix,PACIFIC,22,20,42,24,16,0,-10,104,82,186,94,92,186,108.5,113.5,221.5,1,-2.5,2.5,YES,NO,13,21,22,29,30,10,NO,NO,97.3,106.9,84.3,1,7,-12,-11.13,82,80.87,162.87,AWAY,AWAY,AWAY
2018,6-Nov,07:00PM,Tue,1,1,Milwaukee,CENTRAL,31,20,51,26,26,0,1,NO,1,NO,Portland,PACIFIC,33,24,57,34,27,0,6,103,118,221,108,113,221,111,118,228.5,0.5,2.5,2,YES,NO,5,2,26,4,7,25,NO,NO,93.6,110,126.1,1,7,-12,-11.13,96,101.87,197.87,HOME,HOME,HOME
2018,7-Nov,07:00PM,Wed,1,0,Oklahoma City,CENTRAL,23,25,48,23,24,0,2,YES,1,YES,Cleveland,EASTERN,20,20,40,24,22,0,-8,95,86,181,88,93,181,109.5,107,216,3,1.5,6.5,YES,YES,13,11,21,30,27,8,NO,NO,98.5,96.5,87.3,1,0,-12,-11.13,76,81.87,157.87,AWAY,HOME,AWAY
2018,7-Nov,07:00PM,Wed,1,1,Detroit,EASTERN,26,32,58,20,25,0,1,NO,1,NO,Orlando,EASTERN,31,20,51,29,16,0,-7,103,96,199,109,90,199,109,105.5,213,1,-1,2.5,YES,NO,20,20,12,23,29,16,NO,YES,102.4,100.5,93.7,1,3,-12,-11.13,97,78.87,175.87,AWAY,AWAY,AWAY
2018,7-Nov,07:30PM,Wed,1,2,New York,EASTERN,26,26,52,35,25,0,1,NO,0,YES,Atlanta,EASTERN,26,29,55,18,34,0,3,112,107,219,107,112,219,115,110.5,225.5,0,1.5,1.5,YES,NO,21,22,15,26,18,3,NO,YES,101.5,110.3,105.4,1,3,-12,-11.13,95,100.87,195.87,HOME,AWAY,AWAY
2018,7-Nov,07:30PM,Wed,2,2,San Antonio,CENTRAL,20,22,42,22,24,0,1,NO,1,YES,Miami,EASTERN,27,23,50,25,20,0,8,88,95,183,92,91,183,104.5,110.5,216.5,-0.5,3,-1,YES,YES,11,12,17,19,10,14,YES,NO,97.1,90.7,97.9,2,2,-12,-11.13,80,79.87,159.87,HOME,HOME,HOME
2018,7-Nov,08:00PM,Wed,2,1,Philadelphia,EASTERN,29,21,50,28,22,0,1,YES,1,NO,Indiana,EASTERN,23,27,50,21,23,0,0,100,94,194,100,94,194,111,106.5,215.5,-1,-1.5,-2.5,NO,YES,6,14,11,7,24,27,NO,NO,98.5,101.6,95.5,3,1,-12,-11.13,88,82.87,170.87,AWAY,AWAY,AWAY
2018,7-Nov,07:00PM,Wed,1,1,Denver,MOUNTAIN,29,18,47,23,17,0,2,NO,1,YES,Memphis,CENTRAL,22,28,50,20,19,0,3,87,89,176,97,79,176,103,99,204,1,4.5,3,YES,YES,3,19,29,14,28,30,NO,NO,88.1,98.8,101.1,1,1,-12,-11.13,85,67.87,152.87,HOME,HOME,HOME
2018,7-Nov,07:00PM,Wed,1,2,Chicago,CENTRAL,26,24,50,22,26,0,2,NO,1,YES,New Orleans,CENTRAL,29,29,58,27,22,0,8,98,107,205,108,97,205,111,116.5,227.5,-7,-4,-11,NO,YES,25,23,9,18,4,5,NO,YES,104.4,93.9,102.5,3,2,-12,-11.13,96,85.87,181.87,HOME,AWAY,AWAY
2018,7-Nov,07:00PM,Wed,0,2,Dallas,CENTRAL,18,27,45,38,19,0,1,NO,1,NO,Utah,MOUNTAIN,30,38,68,31,18,0,23,102,117,219,113,106,219,110.5,104.5,214,-6,2,-10,YES,YES,27,13,7,16,16,20,NO,NO,100.1,101.9,116.9,0,2,-12,-11.13,101,94.87,195.87,HOME,AWAY,HOME
2018,7-Nov,07:00PM,Wed,1,2,Toronto,EASTERN,29,35,64,30,20,0,1,NO,2,YES,Sacramento,PACIFIC,26,25,51,27,27,0,-13,114,105,219,115,104,219,119.5,113.5,233.5,4.5,1.5,8.5,NO,YES,1,7,23,9,5,4,NO,NO,102.2,111.5,102.7,7,2,-12,-11.13,103,92.87,195.87,AWAY,HOME,AWAY
2018,7-Nov,07:30PM,Wed,1,1,Minnesota,CENTRAL,32,35,67,21,22,0,2,YES,2,NO,LAL,PACIFIC,30,35,65,21,28,0,-2,110,114,224,132,92,224,123,117,239,-4,-5.5,-6,NO,NO,22,15,6,17,3,2,NO,NO,97.3,113,117.1,6,4,-12,-11.13,120,80.87,200.87,AWAY,HOME,AWAY
2018,8-Nov,07:00PM,Thu,2,1,Houston,CENTRAL,19,26,45,15,20,0,1,YES,0,YES,Oklahoma City,CENTRAL,29,30,59,21,18,0,14,80,98,178,104,74,178,108.5,106,213.5,2,7,5,NO,NO,24,27,20,9,17,26,NO,NO,89.1,89.8,110,8,2,-12,-11.13,92,62.87,154.87,HOME,HOME,HOME
2018,8-Nov,06:00PM,Thu,2,0,Boston,EASTERN,13,22,35,30,35,16,1,YES,1,NO,Phoenix,PACIFIC,32,23,55,25,20,9,20,116,109,225,90,110,200,104.5,110.5,215,5.5,12,10,NO,NO,8,25,28,28,29,10,NO,NO,98.1,107.1,100.6,6,5,-12,-11.13,78,98.87,176.87,HOME,AWAY,HOME
2018,8-Nov,07:00PM,Thu,2,1,LAC,PACIFIC,28,29,57,24,24,0,2,NO,1,NO,Portland,PACIFIC,37,24,61,23,32,0,4,105,116,221,118,103,221,118,109.5,225.5,-3,-2,-5,YES,YES,11,9,14,3,6,25,NO,NO,96.3,109,120.5,2,1,-12,-11.13,106,91.87,197.87,HOME,HOME,HOME
2018,8-Nov,07:30PM,Thu,1,1,Milwaukee,CENTRAL,32,32,64,41,29,0,1,NO,2,NO,Golden State,PACIFIC,29,22,51,28,32,0,-13,134,111,245,115,130,245,119.5,125,242.5,-3,-9,-5.5,NO,NO,5,2,23,2,1,11,NO,NO,106.2,126.2,104.5,3,5,-12,-11.13,103,118.87,221.87,AWAY,AWAY,AWAY
2018,9-Nov,07:00PM,Fri,2,0,Washington,EASTERN,25,23,48,26,34,0,1,YES,1,NO,Orlando,EASTERN,32,31,63,26,28,0,15,108,117,225,111,114,225,114,108.5,221.5,1.5,7,4,NO,NO,28,18,1,18,28,19,NO,NO,98.9,109.2,118.3,4,2,-12,-11.13,99,102.87,201.87,HOME,HOME,HOME
2018,9-Nov,07:00PM,Fri,2,1,Charlotte,EASTERN,33,17,50,35,34,13,0,YES,1,YES,Philadelphia,EASTERN,33,32,65,31,23,14,15,132,133,265,115,123,238,114.5,112,226,-3.5,1.5,-6,YES,NO,12,8,20,6,10,11,NO,NO,102.1,117.1,118,2,7,-12,-11.13,103,111.87,214.87,HOME,AWAY,AWAY
2018,9-Nov,07:30PM,Fri,1,1,Detroit,EASTERN,40,34,74,29,21,0,1,YES,1,NO,Atlanta,EASTERN,20,31,51,26,32,0,-23,124,109,233,125,108,233,117,109,227,2,-2.5,5,NO,YES,15,14,15,26,19,2,NO,NO,102.9,120.5,105.9,3,1,-12,-11.13,113,96.87,209.87,AWAY,HOME,AWAY
2018,9-Nov,08:00PM,Fri,1,1,Indiana,EASTERN,24,27,51,33,26,0,0,NO,1,NO,Miami,EASTERN,26,33,59,21,22,0,8,110,102,212,110,102,212,104.5,103.5,206,1,4,2.5,YES,NO,7,25,29,19,15,16,NO,NO,102.9,106.9,99.2,1,6,-12,-11.13,98,90.87,188.87,HOME,AWAY,AWAY
2018,9-Nov,07:00PM,Fri,2,0,Brooklyn,EASTERN,34,21,55,27,30,0,1,NO,1,YES,Denver,MOUNTAIN,24,23,47,29,34,0,-8,112,110,222,102,120,222,104,112,215,-5,-9,-8.5,NO,NO,13,20,23,5,21,28,NO,NO,97.8,114.6,112.5,4,4,-12,-11.13,90,108.87,198.87,AWAY,AWAY,AWAY
2018,9-Nov,07:30PM,Fri,0,1,Boston,EASTERN,25,26,51,29,35,0,2,YES,1,NO,Utah,MOUNTAIN,27,31,58,35,30,0,7,115,123,238,109,129,238,99,105,204,-3,-0.5,-5.5,NO,NO,8,24,27,14,11,17,NO,YES,97.1,118.5,126.7,7,4,-12,-11.13,97,117.87,214.87,HOME,HOME,HOME
2018,9-Nov,07:00PM,Fri,1,2,Minnesota,CENTRAL,31,30,61,20,29,0,0,NO,1,NO,Sacramento,PACIFIC,29,34,63,29,29,0,2,110,121,231,124,107,231,118.5,114.5,233.5,0.5,3.5,2.5,NO,YES,23,16,6,9,5,5,NO,NO,105.7,104.1,114.5,8,2,-12,-11.13,112,95.87,207.87,HOME,HOME,HOME
2018,10-Nov,03:00PM,Sat,2,0,New York,EASTERN,25,28,53,29,30,0,1,NO,2,YES,Toronto,EASTERN,25,39,64,36,28,0,11,112,128,240,117,123,240,111,104.5,217,-8.5,-5.5,-14,NO,YES,23,22,13,1,3,22,NO,NO,100,112,128,4,0,-12,-11.13,105,111.87,216.87,HOME,AWAY,HOME
2018,10-Nov,12:30PM,Sat,1,0,Milwaukee,CENTRAL,24,40,64,20,35,7,1,NO,1,YES,LAC,PACIFIC,33,29,62,27,30,9,-2,126,128,254,126,112,238,115,119,233.5,2,2.5,4,NO,NO,3,2,19,11,8,12,NO,NO,104.2,109.5,111.2,5,3,-12,-11.13,114,100.87,214.87,0,HOME,HOME
2018,10-Nov,06:00PM,Sat,1,1,Phoenix,PACIFIC,26,27,53,29,17,0,1,YES,2,NO,New Orleans,CENTRAL,33,28,61,30,28,0,8,99,119,218,114,104,218,117,112,228.5,-5,-2.5,-8.5,YES,NO,29,30,7,19,4,4,NO,YES,97.4,101.7,122.2,1,3,-12,-11.13,102,92.87,194.87,HOME,HOME,HOME
2018,10-Nov,08:00PM,Sat,0,1,Washington,EASTERN,25,33,58,25,33,0,1,NO,0,NO,Miami,EASTERN,35,26,61,24,25,0,3,116,110,226,119,107,226,115.5,109.5,224,-2,-1.5,-3.5,NO,YES,28,15,1,21,13,16,NO,NO,97.6,118.8,112.7,5,1,-12,-11.13,107,95.87,202.87,HOME,AWAY,AWAY
2018,10-Nov,07:00PM,Sat,2,2,Cleveland,EASTERN,23,30,53,24,21,0,1,NO,2,YES,Chicago,CENTRAL,37,16,53,26,20,0,0,98,99,197,106,91,197,107,106,212.5,-2.5,-3.5,-4.5,YES,YES,30,26,9,22,23,10,NO,NO,94.4,103.8,104.8,2,2,-12,-11.13,94,79.87,173.87,AWAY,AWAY,AWAY
2018,10-Nov,07:00PM,Sat,0,1,Philadelphia,EASTERN,26,37,63,17,22,4,1,NO,2,NO,Memphis,CENTRAL,21,29,50,24,28,10,-13,106,112,218,113,91,204,109,102.5,211.5,-2,-6,-4.5,YES,NO,6,10,11,14,27,30,NO,YES,94.3,101.8,107.6,0,5,-12,-11.13,101,79.87,180.87,AWAY,HOME,HOME
2018,10-Nov,07:30PM,Sat,1,0,Houston,CENTRAL,21,29,50,21,18,0,1,YES,2,YES,San Antonio,CENTRAL,20,32,52,20,24,0,2,89,96,185,102,83,185,109,104.5,213,2,3.5,3.5,NO,YES,26,29,24,13,19,23,NO,NO,91.4,97.3,105,10,0,-12,-11.13,90,71.87,161.87,HOME,HOME,HOME
2018,10-Nov,05:30PM,Sat,0,1,Brooklyn,EASTERN,30,23,53,21,26,0,1,YES,1,NO,Golden State,PACIFIC,36,29,65,29,22,0,12,100,116,216,118,98,216,109.5,115,223.5,-4.5,0,-8,NO,NO,15,21,20,2,1,15,NO,NO,92.3,108.3,125.6,5,3,-12,-11.13,106,86.87,192.87,HOME,HOME,HOME
2018,10-Nov,08:00PM,Sat,1,1,Oklahoma City,CENTRAL,22,23,45,25,26,0,1,YES,2,YES,Dallas,CENTRAL,23,34,57,25,29,0,12,96,111,207,102,105,207,110,104,213.5,-0.5,3,-1.5,YES,YES,12,20,26,25,12,8,NO,NO,94,102.2,118.1,1,1,-12,-11.13,90,93.87,183.87,HOME,HOME,HOME
2018,10-Nov,07:00PM,Sat,2,0,LAL,PACIFIC,26,24,50,26,25,0,1,NO,0,NO,Sacramento,PACIFIC,20,24,44,21,21,0,-6,101,86,187,94,93,187,123,114.5,237,3,2,6,YES,YES,18,6,6,9,9,5,NO,NO,102,99,84.3,2,0,-12,-11.13,82,81.87,163.87,AWAY,AWAY,AWAY
2018,11-Nov,03:30PM,Sun,1,1,Charlotte,EASTERN,24,27,51,32,30,0,2,YES,1,YES,Detroit,EASTERN,27,22,49,26,28,0,-2,113,103,216,100,116,216,111.5,108.5,221,-1,-1,-2.5,NO,NO,8,5,20,18,16,14,NO,YES,96.5,117.1,106.7,4,5,-12,-11.13,88,104.87,192.87,AWAY,AWAY,AWAY
2018,11-Nov,06:00PM,Sun,1,4,Indiana,EASTERN,31,23,54,27,22,0,1,YES,0,YES,Houston,CENTRAL,32,44,76,26,13,0,22,103,115,218,130,88,218,107,103.5,210,-1.5,5,-2.5,NO,YES,7,24,29,22,29,24,NO,NO,94.1,109.4,122.2,3,4,-12,-11.13,118,76.87,194.87,HOME,AWAY,HOME
2018,11-Nov,07:30PM,Sun,1,0,Orlando,EASTERN,30,35,65,22,28,0,2,YES,0,YES,New York,EASTERN,10,30,40,20,29,0,-25,115,89,204,105,99,204,106.5,104,210,-2,-7.5,-3.5,YES,NO,17,26,21,23,23,13,NO,NO,103.3,111.3,86.1,1,2,-12,-11.13,93,87.87,180.87,AWAY,AWAY,AWAY
2018,11-Nov,06:00PM,Sun,0,2,Milwaukee,CENTRAL,33,30,63,36,22,0,1,NO,1,NO,Denver,MOUNTAIN,35,24,59,29,26,0,-4,121,114,235,122,113,235,109.5,115,224.5,-1.5,-3,-3.5,NO,YES,3,2,18,5,17,27,NO,YES,95.7,126.5,119.1,6,2,-12,-11.13,110,101.87,211.87,AWAY,AWAY,AWAY
2018,11-Nov,06:00PM,Sun,1,2,Boston,EASTERN,21,16,37,33,24,0,2,YES,2,NO,Portland,PACIFIC,26,28,54,29,17,0,17,94,100,194,91,103,194,103.5,110.5,214,-1,5.5,-2,NO,YES,9,25,28,4,8,26,NO,NO,95.2,98.7,105,9,2,-12,-11.13,79,91.87,170.87,HOME,AWAY,HOME
2018,11-Nov,06:30PM,Sun,1,1,Atlanta,EASTERN,22,31,53,22,31,0,2,NO,0,YES,LAL,PACIFIC,28,24,52,32,23,0,-1,106,107,213,105,108,213,121.5,114.5,236.5,-7,-8.5,-11,YES,NO,27,19,2,10,7,6,NO,NO,103.9,102,103,1,7,-12,-11.13,93,96.87,189.87,AWAY,AWAY,AWAY
2018,12-Nov,07:00PM,Mon,0,1,Orlando,EASTERN,30,25,55,28,26,0,1,NO,1,YES,Washington,EASTERN,30,25,55,28,34,0,0,109,117,226,110,116,226,112.5,108.5,221,-4.5,-5,-8,NO,YES,19,26,21,27,12,1,NO,NO,94.7,115.1,123.6,2,1,-12,-11.13,98,104.87,202.87,AWAY,HOME,0
2018,12-Nov,07:30PM,Mon,1,1,Philadelphia,EASTERN,32,32,64,32,28,0,1,YES,1,NO,Miami,EASTERN,26,36,62,28,24,0,-2,124,114,238,126,112,238,114.5,110.5,224.5,-1,-1,-2.5,NO,NO,5,10,9,22,13,13,NO,YES,96.5,128.5,118.1,2,3,-12,-11.13,114,100.87,214.87,AWAY,AWAY,AWAY
2018,12-Nov,07:30PM,Mon,1,1,New Orleans,CENTRAL,31,35,66,28,32,0,1,NO,1,NO,Toronto,EASTERN,29,32,61,22,27,0,-5,126,110,236,127,109,236,117,112.5,228.5,-5.5,-9,-9.5,YES,NO,15,3,4,1,4,19,NO,NO,101.2,124.5,108.7,1,3,-12,-11.13,115,97.87,212.87,AWAY,AWAY,AWAY
2018,12-Nov,07:00PM,Mon,1,1,Dallas,CENTRAL,25,31,56,22,25,0,1,YES,1,NO,Chicago,CENTRAL,20,29,49,26,23,0,-7,103,98,201,105,96,201,111,105,215.5,1,-1,2.5,YES,YES,23,15,10,25,23,11,NO,NO,104,99,94.2,1,1,-12,-11.13,93,84.87,177.87,AWAY,HOME,AWAY
2018,12-Nov,07:00PM,Mon,2,1,Utah,MOUNTAIN,20,20,40,34,22,0,1,YES,1,NO,Memphis,CENTRAL,16,27,43,26,19,0,3,96,88,184,83,101,184,98.5,104.5,202,1.5,4,3.5,YES,NO,13,14,22,17,29,30,YES,NO,94.7,101.3,92.9,2,8,-12,-11.13,71,89.87,160.87,HOME,AWAY,AWAY
2018,12-Nov,07:00PM,Mon,1,1,Brooklyn,EASTERN,31,22,53,32,28,0,1,NO,2,YES,Minnesota,CENTRAL,30,27,57,36,27,0,4,113,120,233,110,123,233,109.5,115.5,226.5,-2,-2,-3.5,NO,YES,18,20,17,21,11,3,NO,NO,103.4,109.3,116.1,7,1,-12,-11.13,98,111.87,209.87,HOME,HOME,HOME
2018,12-Nov,07:00PM,Mon,1,1,Phoenix,PACIFIC,13,27,40,35,26,0,1,NO,1,YES,Oklahoma City,CENTRAL,32,32,64,22,32,0,24,101,118,219,104,115,219,109,105,214.5,-4.5,2,-8,NO,YES,29,30,7,10,18,25,NO,NO,96.1,105.1,122.8,3,1,-12,-11.13,92,103.87,195.87,HOME,AWAY,HOME
2018,12-Nov,07:00PM,Mon,1,1,San Antonio,CENTRAL,24,31,55,21,23,0,3,YES,1,NO,Sacramento,PACIFIC,25,31,56,21,27,0,1,99,104,203,111,92,203,106.5,114.5,220,1,2.5,2.5,YES,NO,16,21,23,8,9,6,NO,NO,96.7,102.4,107.6,1,5,-12,-11.13,99,80.87,179.87,HOME,HOME,HOME
2018,12-Nov,07:30PM,Mon,1,0,Golden State,PACIFIC,30,31,61,20,25,10,2,NO,1,NO,LAC,PACIFIC,34,30,64,26,16,15,3,116,121,237,125,87,212,115,110.5,225.5,1.5,5,4,YES,YES,2,2,15,9,5,12,YES,NO,100.3,104.8,109.3,1,0,-12,-11.13,113,75.87,188.87,HOME,HOME,HOME
2018,13-Nov,07:00PM,Tue,1,3,Charlotte,EASTERN,23,28,51,18,20,0,0,YES,2,YES,Cleveland,EASTERN,38,29,67,21,25,0,16,89,113,202,118,84,202,108.5,106.5,215,5,9.5,9,NO,YES,11,8,19,29,26,15,NO,NO,95.7,93,118.1,6,3,-12,-11.13,106,72.87,178.87,HOME,HOME,HOME
2018,13-Nov,07:00PM,Tue,1,1,Houston,CENTRAL,27,27,54,32,23,0,1,NO,1,NO,Denver,MOUNTAIN,30,25,55,21,23,0,1,109,99,208,109,99,208,111,106.5,217.5,-2.5,-2.5,-4.5,YES,YES,20,28,24,6,19,27,NO,NO,89.2,122.2,111,1,1,-12,-11.13,97,87.87,184.87,AWAY,AWAY,AWAY
